Value	R           	G           	B           	
1    	0.2525160110	0.3194959229	0.0722117202	
2    	0.0445257701	0.1055102545	0.0604914934	
3    	0.0042695944	0.0113664443	0.0056710775	
4    	0.0012198841	0.0004941932	0.0007561437	
5    	0.0003049710	0.0000000000	0.0000000000	
6    	0.0003049710	0.0002470966	0.0003780718	
7    	0.0003049710	0.0000000000	0.0000000000	
8    	0.0003049710	0.0000000000	0.0003780718	
9    	0.0000000000	0.0000000000	0.0000000000	
10   	0.0003049710	0.0002470966	0.0018903592	
11   	0.0000000000	0.0002470966	0.0049149338	
12   	0.0000000000	0.0002470966	0.0120982987	
13   	0.0000000000	0.0014825797	0.0162570888	
14   	0.0000000000	0.0012354831	0.0189035917	
15   	0.0000000000	0.0012354831	0.0238185255	
16   	0.0000000000	0.0012354831	0.0336483932	
17   	0.0000000000	0.0012354831	0.0536862004	
18   	0.0000000000	0.0012354831	0.0710775047	
19   	0.0000000000	0.0027180628	0.0684310019	
20   	0.0000000000	0.0027180628	0.0612476371	
21   	0.0006099421	0.0032122560	0.0646502836	
22   	0.0000000000	0.0037064492	0.0593572779	
23   	0.0000000000	0.0027180628	0.0631379962	
24   	0.0000000000	0.0093896714	0.0574669187	
25   	0.0000000000	0.0101309612	0.0737240076	
26   	0.0000000000	0.0158141833	0.0574669187	
27   	0.0000000000	0.0212503089	0.0487712665	
28   	0.0000000000	0.0182851495	0.0351606805	
29   	0.0000000000	0.0249567581	0.0192816635	
30   	0.0000000000	0.0281690141	0.0094517958	
31   	0.0000000000	0.0311341735	0.0041587902	
32   	0.0000000000	0.0313812701	0.0011342155	
33   	0.0000000000	0.0234741784	0.0000000000	
34   	0.0000000000	0.0284161107	0.0000000000	
35   	0.0003049710	0.0340993328	0.0000000000	
36   	0.0000000000	0.0271806276	0.0000000000	
37   	0.0000000000	0.0303928836	0.0000000000	
38   	0.0000000000	0.0338522362	0.0000000000	
39   	0.0000000000	0.0365702990	0.0000000000	
40   	0.0000000000	0.0422535211	0.0000000000	
41   	0.0000000000	0.0311341735	0.0000000000	
42   	0.0003049710	0.0207561156	0.0000000000	
43   	0.0000000000	0.0172967630	0.0000000000	
44   	0.0000000000	0.0121077341	0.0000000000	
45   	0.0000000000	0.0049419323	0.0000000000	
46   	0.0000000000	0.0044477391	0.0000000000	
47   	0.0000000000	0.0017296763	0.0000000000	
48   	0.0000000000	0.0000000000	0.0000000000	
49   	0.0000000000	0.0000000000	0.0000000000	
50   	0.0000000000	0.0000000000	0.0000000000	
51   	0.0000000000	0.0000000000	0.0000000000	
52   	0.0003049710	0.0000000000	0.0000000000	
53   	0.0000000000	0.0000000000	0.0000000000	
54   	0.0000000000	0.0000000000	0.0000000000	
55   	0.0000000000	0.0000000000	0.0000000000	
56   	0.0000000000	0.0000000000	0.0000000000	
57   	0.0000000000	0.0000000000	0.0000000000	
58   	0.0000000000	0.0000000000	0.0000000000	
59   	0.0000000000	0.0000000000	0.0000000000	
60   	0.0000000000	0.0000000000	0.0000000000	
61   	0.0000000000	0.0000000000	0.0000000000	
62   	0.0000000000	0.0000000000	0.0000000000	
63   	0.0000000000	0.0000000000	0.0000000000	
64   	0.0000000000	0.0000000000	0.0000000000	
65   	0.0000000000	0.0000000000	0.0000000000	
66   	0.0000000000	0.0000000000	0.0000000000	
67   	0.0000000000	0.0000000000	0.0000000000	
68   	0.0000000000	0.0000000000	0.0000000000	
69   	0.0000000000	0.0000000000	0.0000000000	
70   	0.0003049710	0.0000000000	0.0000000000	
71   	0.0000000000	0.0000000000	0.0000000000	
72   	0.0000000000	0.0000000000	0.0000000000	
73   	0.0000000000	0.0000000000	0.0000000000	
74   	0.0000000000	0.0000000000	0.0000000000	
75   	0.0003049710	0.0000000000	0.0000000000	
76   	0.0000000000	0.0000000000	0.0000000000	
77   	0.0000000000	0.0000000000	0.0000000000	
78   	0.0000000000	0.0000000000	0.0000000000	
79   	0.0000000000	0.0000000000	0.0000000000	
80   	0.0000000000	0.0000000000	0.0000000000	
81   	0.0000000000	0.0000000000	0.0000000000	
82   	0.0000000000	0.0000000000	0.0000000000	
83   	0.0000000000	0.0000000000	0.0000000000	
84   	0.0000000000	0.0000000000	0.0000000000	
85   	0.0000000000	0.0000000000	0.0000000000	
86   	0.0000000000	0.0000000000	0.0000000000	
87   	0.0000000000	0.0000000000	0.0000000000	
88   	0.0000000000	0.0000000000	0.0000000000	
89   	0.0000000000	0.0000000000	0.0000000000	
90   	0.0000000000	0.0000000000	0.0000000000	
91   	0.0000000000	0.0000000000	0.0000000000	
92   	0.0000000000	0.0000000000	0.0000000000	
93   	0.0000000000	0.0000000000	0.0000000000	
