Value	R           	G           	B           	
1    	0.2451373881	0.3478897292	0.0775340393	
2    	0.0460018524	0.0883142230	0.0601361573	
3    	0.0067922198	0.0100024396	0.0049167927	
4    	0.0009262118	0.0004879239	0.0015128593	
5    	0.0000000000	0.0000000000	0.0000000000	
6    	0.0000000000	0.0002439619	0.0000000000	
7    	0.0000000000	0.0002439619	0.0003782148	
8    	0.0000000000	0.0000000000	0.0000000000	
9    	0.0003087373	0.0002439619	0.0003782148	
10   	0.0003087373	0.0000000000	0.0007564297	
11   	0.0000000000	0.0000000000	0.0026475038	
12   	0.0000000000	0.0000000000	0.0060514372	
13   	0.0000000000	0.0002439619	0.0086989410	
14   	0.0000000000	0.0000000000	0.0196671710	
15   	0.0000000000	0.0000000000	0.0287443268	
16   	0.0000000000	0.0002439619	0.0484114977	
17   	0.0000000000	0.0000000000	0.0748865356	
18   	0.0003087373	0.0002439619	0.0847201210	
19   	0.0003087373	0.0000000000	0.1013615734	
20   	0.0000000000	0.0002439619	0.0937972769	
21   	0.0000000000	0.0004879239	0.0949319213	
22   	0.0000000000	0.0004879239	0.0695915280	
23   	0.0000000000	0.0002439619	0.0514372163	
24   	0.0000000000	0.0007318858	0.0450075643	
25   	0.0000000000	0.0004879239	0.0272314675	
26   	0.0000000000	0.0002439619	0.0234493192	
27   	0.0000000000	0.0004879239	0.0234493192	
28   	0.0000000000	0.0012198097	0.0139939486	
29   	0.0000000000	0.0014637717	0.0098335855	
30   	0.0000000000	0.0009758478	0.0121028744	
31   	0.0000000000	0.0019516955	0.0102118003	
32   	0.0000000000	0.0053671627	0.0034039334	
33   	0.0000000000	0.0073188583	0.0003782148	
34   	0.0003087373	0.0109782874	0.0000000000	
35   	0.0003087373	0.0104903635	0.0000000000	
36   	0.0000000000	0.0126860210	0.0000000000	
37   	0.0000000000	0.0168333740	0.0000000000	
38   	0.0000000000	0.0192729934	0.0000000000	
39   	0.0000000000	0.0180531837	0.0000000000	
40   	0.0000000000	0.0126860210	0.0000000000	
41   	0.0000000000	0.0173212979	0.0000000000	
42   	0.0000000000	0.0226884606	0.0000000000	
43   	0.0000000000	0.0263478897	0.0000000000	
44   	0.0000000000	0.0373261771	0.0000000000	
45   	0.0000000000	0.0314710905	0.0000000000	
46   	0.0000000000	0.0353744816	0.0000000000	
47   	0.0000000000	0.0329348622	0.0000000000	
48   	0.0000000000	0.0241522323	0.0000000000	
49   	0.0000000000	0.0239082703	0.0000000000	
50   	0.0000000000	0.0285435472	0.0000000000	
51   	0.0000000000	0.0317150525	0.0000000000	
52   	0.0000000000	0.0317150525	0.0000000000	
53   	0.0000000000	0.0229324225	0.0000000000	
54   	0.0003087373	0.0163454501	0.0000000000	
55   	0.0000000000	0.0180531837	0.0000000000	
56   	0.0000000000	0.0090265919	0.0000000000	
57   	0.0003087373	0.0053671627	0.0000000000	
58   	0.0000000000	0.0036594291	0.0000000000	
59   	0.0000000000	0.0051232008	0.0000000000	
60   	0.0000000000	0.0039033911	0.0000000000	
61   	0.0000000000	0.0009758478	0.0000000000	
62   	0.0000000000	0.0000000000	0.0000000000	
63   	0.0000000000	0.0000000000	0.0000000000	
64   	0.0000000000	0.0000000000	0.0000000000	
65   	0.0000000000	0.0000000000	0.0000000000	
66   	0.0000000000	0.0000000000	0.0000000000	
67   	0.0000000000	0.0000000000	0.0000000000	
68   	0.0000000000	0.0000000000	0.0000000000	
69   	0.0000000000	0.0000000000	0.0000000000	
70   	0.0000000000	0.0000000000	0.0000000000	
71   	0.0000000000	0.0000000000	0.0000000000	
72   	0.0003087373	0.0000000000	0.0000000000	
73   	0.0000000000	0.0000000000	0.0000000000	
74   	0.0000000000	0.0000000000	0.0000000000	
75   	0.0000000000	0.0000000000	0.0000000000	
76   	0.0000000000	0.0000000000	0.0000000000	
77   	0.0000000000	0.0000000000	0.0000000000	
78   	0.0000000000	0.0000000000	0.0000000000	
79   	0.0000000000	0.0000000000	0.0000000000	
80   	0.0000000000	0.0000000000	0.0000000000	
81   	0.0003087373	0.0000000000	0.0000000000	
82   	0.0000000000	0.0000000000	0.0000000000	
83   	0.0000000000	0.0000000000	0.0000000000	
84   	0.0000000000	0.0000000000	0.0000000000	
85   	0.0000000000	0.0000000000	0.0000000000	
86   	0.0000000000	0.0000000000	0.0000000000	
87   	0.0000000000	0.0000000000	0.0000000000	
88   	0.0000000000	0.0000000000	0.0000000000	
89   	0.0000000000	0.0000000000	0.0000000000	
90   	0.0000000000	0.0000000000	0.0000000000	
91   	0.0000000000	0.0000000000	0.0000000000	
92   	0.0000000000	0.0000000000	0.0000000000	
93   	0.0000000000	0.0000000000	0.0000000000	
94   	0.0003087373	0.0000000000	0.0000000000	
95   	0.0000000000	0.0000000000	0.0000000000	
96   	0.0000000000	0.0000000000	0.0000000000	
97   	0.0000000000	0.0000000000	0.0000000000	
98   	0.0000000000	0.0000000000	0.0000000000	
99   	0.0000000000	0.0000000000	0.0000000000	
100  	0.0000000000	0.0000000000	0.0000000000	
101  	0.0000000000	0.0000000000	0.0000000000	
102  	0.0000000000	0.0000000000	0.0000000000	
103  	0.0000000000	0.0000000000	0.0000000000	
104  	0.0000000000	0.0000000000	0.0000000000	
105  	0.0000000000	0.0000000000	0.0000000000	
106  	0.0003087373	0.0000000000	0.0000000000	
107  	0.0000000000	0.0000000000	0.0000000000	
108  	0.0003087373	0.0000000000	0.0000000000	
109  	0.0000000000	0.0000000000	0.0000000000	
110  	0.0000000000	0.0000000000	0.0000000000	
111  	0.0000000000	0.0000000000	0.0000000000	
112  	0.0000000000	0.0000000000	0.0000000000	
113  	0.0000000000	0.0000000000	0.0000000000	
114  	0.0000000000	0.0000000000	0.0000000000	
115  	0.0000000000	0.0000000000	0.0000000000	
116  	0.0000000000	0.0000000000	0.0000000000	
117  	0.0003087373	0.0000000000	0.0000000000	
118  	0.0000000000	0.0000000000	0.0000000000	
119  	0.0000000000	0.0000000000	0.0000000000	
120  	0.0000000000	0.0000000000	0.0000000000	
121  	0.0000000000	0.0000000000	0.0000000000	
122  	0.0000000000	0.0000000000	0.0000000000	
123  	0.0000000000	0.0000000000	0.0000000000	
124  	0.0003087373	0.0000000000	0.0000000000	
125  	0.0000000000	0.0000000000	0.0000000000	
126  	0.0000000000	0.0000000000	0.0000000000	
127  	0.0000000000	0.0000000000	0.0000000000	
128  	0.0003087373	0.0000000000	0.0000000000	
129  	0.0000000000	0.0000000000	0.0000000000	
130  	0.0003087373	0.0000000000	0.0000000000	
131  	0.0000000000	0.0000000000	0.0000000000	
132  	0.0003087373	0.0000000000	0.0000000000	
133  	0.0003087373	0.0000000000	0.0000000000	
134  	0.0018524236	0.0000000000	0.0000000000	
135  	0.0003087373	0.0000000000	0.0000000000	
136  	0.0015436863	0.0000000000	0.0000000000	
137  	0.0003087373	0.0000000000	0.0000000000	
138  	0.0003087373	0.0000000000	0.0000000000	
139  	0.0012349491	0.0000000000	0.0000000000	
140  	0.0003087373	0.0000000000	0.0000000000	
141  	0.0003087373	0.0000000000	0.0000000000	
142  	0.0000000000	0.0000000000	0.0000000000	
143  	0.0003087373	0.0000000000	0.0000000000	
144  	0.0000000000	0.0000000000	0.0000000000	
145  	0.0003087373	0.0000000000	0.0000000000	
146  	0.0003087373	0.0000000000	0.0000000000	
147  	0.0009262118	0.0000000000	0.0000000000	
148  	0.0012349491	0.0000000000	0.0000000000	
149  	0.0027786354	0.0000000000	0.0000000000	
150  	0.0061747453	0.0000000000	0.0000000000	
151  	0.0021611609	0.0000000000	0.0000000000	
152  	0.0043223217	0.0000000000	0.0000000000	
153  	0.0086446434	0.0000000000	0.0000000000	
154  	0.0101883297	0.0000000000	0.0000000000	
155  	0.0089533807	0.0000000000	0.0000000000	
156  	0.0114232788	0.0000000000	0.0000000000	
157  	0.0071009571	0.0000000000	0.0000000000	
158  	0.0067922198	0.0000000000	0.0000000000	
159  	0.0132757024	0.0000000000	0.0000000000	
160  	0.0132757024	0.0000000000	0.0000000000	
161  	0.0086446434	0.0000000000	0.0000000000	
162  	0.0092621179	0.0000000000	0.0000000000	
163  	0.0083359061	0.0000000000	0.0000000000	
164  	0.0074096944	0.0000000000	0.0000000000	
165  	0.0104970670	0.0000000000	0.0000000000	
166  	0.0074096944	0.0000000000	0.0000000000	
167  	0.0077184316	0.0000000000	0.0000000000	
168  	0.0064834826	0.0000000000	0.0000000000	
169  	0.0052485335	0.0000000000	0.0000000000	
170  	0.0055572708	0.0000000000	0.0000000000	
171  	0.0089533807	0.0000000000	0.0000000000	
172  	0.0046310590	0.0000000000	0.0000000000	
173  	0.0024698981	0.0000000000	0.0000000000	
174  	0.0030873726	0.0000000000	0.0000000000	
175  	0.0043223217	0.0000000000	0.0000000000	
176  	0.0067922198	0.0000000000	0.0000000000	
177  	0.0061747453	0.0000000000	0.0000000000	
178  	0.0095708552	0.0000000000	0.0000000000	
179  	0.0117320161	0.0000000000	0.0000000000	
180  	0.0126582278	0.0000000000	0.0000000000	
181  	0.0108058043	0.0000000000	0.0000000000	
182  	0.0117320161	0.0000000000	0.0000000000	
183  	0.0154368632	0.0000000000	0.0000000000	
184  	0.0169805496	0.0000000000	0.0000000000	
185  	0.0148193887	0.0000000000	0.0000000000	
186  	0.0179067613	0.0000000000	0.0000000000	
187  	0.0132757024	0.0000000000	0.0000000000	
188  	0.0095708552	0.0000000000	0.0000000000	
189  	0.0142019142	0.0000000000	0.0000000000	
190  	0.0200679222	0.0000000000	0.0000000000	
191  	0.0160543378	0.0000000000	0.0000000000	
192  	0.0123494906	0.0000000000	0.0000000000	
193  	0.0126582278	0.0000000000	0.0000000000	
194  	0.0104970670	0.0000000000	0.0000000000	
195  	0.0111145415	0.0000000000	0.0000000000	
196  	0.0104970670	0.0000000000	0.0000000000	
197  	0.0126582278	0.0000000000	0.0000000000	
198  	0.0083359061	0.0000000000	0.0000000000	
199  	0.0111145415	0.0000000000	0.0000000000	
200  	0.0117320161	0.0000000000	0.0000000000	
201  	0.0111145415	0.0000000000	0.0000000000	
202  	0.0114232788	0.0000000000	0.0000000000	
203  	0.0071009571	0.0000000000	0.0000000000	
204  	0.0055572708	0.0000000000	0.0000000000	
205  	0.0061747453	0.0000000000	0.0000000000	
206  	0.0101883297	0.0000000000	0.0000000000	
207  	0.0092621179	0.0000000000	0.0000000000	
208  	0.0083359061	0.0000000000	0.0000000000	
209  	0.0089533807	0.0000000000	0.0000000000	
210  	0.0071009571	0.0000000000	0.0000000000	
211  	0.0058660080	0.0000000000	0.0000000000	
212  	0.0086446434	0.0000000000	0.0000000000	
213  	0.0095708552	0.0000000000	0.0000000000	
214  	0.0111145415	0.0000000000	0.0000000000	
215  	0.0142019142	0.0000000000	0.0000000000	
216  	0.0083359061	0.0000000000	0.0000000000	
217  	0.0104970670	0.0000000000	0.0000000000	
218  	0.0061747453	0.0000000000	0.0000000000	
219  	0.0080271689	0.0000000000	0.0000000000	
220  	0.0049397962	0.0000000000	0.0000000000	
221  	0.0052485335	0.0000000000	0.0000000000	
222  	0.0018524236	0.0000000000	0.0000000000	
223  	0.0009262118	0.0000000000	0.0000000000	
224  	0.0009262118	0.0000000000	0.0000000000	
225  	0.0003087373	0.0000000000	0.0000000000	
226  	0.0000000000	0.0000000000	0.0000000000	
227  	0.0000000000	0.0000000000	0.0000000000	
228  	0.0000000000	0.0000000000	0.0000000000	
229  	0.0000000000	0.0000000000	0.0000000000	
230  	0.0000000000	0.0000000000	0.0000000000	
231  	0.0000000000	0.0000000000	0.0000000000	
232  	0.0000000000	0.0000000000	0.0000000000	
233  	0.0000000000	0.0000000000	0.0000000000	
234  	0.0000000000	0.0000000000	0.0000000000	
235  	0.0000000000	0.0000000000	0.0000000000	
236  	0.0000000000	0.0000000000	0.0000000000	
237  	0.0000000000	0.0000000000	0.0000000000	
238  	0.0000000000	0.0000000000	0.0000000000	
239  	0.0000000000	0.0000000000	0.0000000000	
240  	0.0000000000	0.0000000000	0.0000000000	
241  	0.0000000000	0.0000000000	0.0000000000	
242  	0.0000000000	0.0000000000	0.0000000000	
243  	0.0000000000	0.0000000000	0.0000000000	
244  	0.0000000000	0.0000000000	0.0000000000	
245  	0.0000000000	0.0000000000	0.0000000000	
246  	0.0000000000	0.0000000000	0.0000000000	
247  	0.0000000000	0.0000000000	0.0000000000	
248  	0.0000000000	0.0000000000	0.0000000000	
249  	0.0000000000	0.0000000000	0.0000000000	
250  	0.0000000000	0.0000000000	0.0000000000	
251  	0.0000000000	0.0000000000	0.0000000000	
252  	0.0000000000	0.0000000000	0.0000000000	
253  	0.0000000000	0.0000000000	0.0000000000	
254  	0.0000000000	0.0000000000	0.0000000000	
255  	0.0000000000	0.0000000000	0.0000000000	
