Value	R           	G           	B           	
1    	0.2671332750	0.3389830508	0.0766037736	
2    	0.0603674541	0.0970944310	0.0532075472	
3    	0.0058326043	0.0111380145	0.0079245283	
4    	0.0005832604	0.0007263923	0.0037735849	
5    	0.0002916302	0.0000000000	0.0000000000	
6    	0.0000000000	0.0002421308	0.0000000000	
7    	0.0000000000	0.0000000000	0.0000000000	
8    	0.0000000000	0.0000000000	0.0003773585	
9    	0.0002916302	0.0000000000	0.0000000000	
10   	0.0000000000	0.0002421308	0.0000000000	
11   	0.0000000000	0.0002421308	0.0003773585	
12   	0.0000000000	0.0000000000	0.0003773585	
13   	0.0002916302	0.0000000000	0.0075471698	
14   	0.0000000000	0.0000000000	0.0143396226	
15   	0.0002916302	0.0000000000	0.0286792453	
16   	0.0000000000	0.0002421308	0.0388679245	
17   	0.0000000000	0.0000000000	0.0400000000	
18   	0.0000000000	0.0000000000	0.0509433962	
19   	0.0000000000	0.0000000000	0.0524528302	
20   	0.0000000000	0.0000000000	0.0426415094	
21   	0.0000000000	0.0002421308	0.0407547170	
22   	0.0000000000	0.0000000000	0.0313207547	
23   	0.0002916302	0.0002421308	0.0350943396	
24   	0.0000000000	0.0000000000	0.0286792453	
25   	0.0000000000	0.0002421308	0.0350943396	
26   	0.0002916302	0.0002421308	0.0437735849	
27   	0.0000000000	0.0007263923	0.0513207547	
28   	0.0000000000	0.0016949153	0.0490566038	
29   	0.0000000000	0.0004842615	0.0675471698	
30   	0.0000000000	0.0009685230	0.0645283019	
31   	0.0000000000	0.0019370460	0.0464150943	
32   	0.0000000000	0.0043583535	0.0347169811	
33   	0.0002916302	0.0050847458	0.0260377358	
34   	0.0000000000	0.0046004843	0.0184905660	
35   	0.0000000000	0.0072639225	0.0060377358	
36   	0.0000000000	0.0050847458	0.0007547170	
37   	0.0000000000	0.0079903148	0.0015094340	
38   	0.0000000000	0.0133171913	0.0003773585	
39   	0.0000000000	0.0133171913	0.0000000000	
40   	0.0002916302	0.0179176755	0.0000000000	
41   	0.0000000000	0.0184019370	0.0000000000	
42   	0.0000000000	0.0193704600	0.0000000000	
43   	0.0000000000	0.0157384988	0.0000000000	
44   	0.0000000000	0.0145278450	0.0000000000	
45   	0.0000000000	0.0157384988	0.0000000000	
46   	0.0000000000	0.0179176755	0.0000000000	
47   	0.0000000000	0.0203389831	0.0000000000	
48   	0.0002916302	0.0213075061	0.0000000000	
49   	0.0000000000	0.0271186441	0.0000000000	
50   	0.0000000000	0.0295399516	0.0000000000	
51   	0.0000000000	0.0205811138	0.0000000000	
52   	0.0000000000	0.0188861985	0.0000000000	
53   	0.0000000000	0.0198547215	0.0000000000	
54   	0.0000000000	0.0162227603	0.0000000000	
55   	0.0000000000	0.0159806295	0.0000000000	
56   	0.0000000000	0.0142857143	0.0000000000	
57   	0.0000000000	0.0164648910	0.0000000000	
58   	0.0000000000	0.0205811138	0.0000000000	
59   	0.0002916302	0.0208232446	0.0000000000	
60   	0.0000000000	0.0249394673	0.0000000000	
61   	0.0000000000	0.0232445521	0.0000000000	
62   	0.0000000000	0.0188861985	0.0000000000	
63   	0.0000000000	0.0167070218	0.0000000000	
64   	0.0002916302	0.0089588378	0.0000000000	
65   	0.0000000000	0.0050847458	0.0000000000	
66   	0.0000000000	0.0019370460	0.0000000000	
67   	0.0000000000	0.0009685230	0.0000000000	
68   	0.0000000000	0.0007263923	0.0000000000	
69   	0.0000000000	0.0000000000	0.0000000000	
70   	0.0000000000	0.0000000000	0.0000000000	
71   	0.0000000000	0.0000000000	0.0000000000	
72   	0.0000000000	0.0000000000	0.0000000000	
73   	0.0000000000	0.0000000000	0.0000000000	
74   	0.0000000000	0.0000000000	0.0000000000	
75   	0.0000000000	0.0000000000	0.0000000000	
76   	0.0000000000	0.0000000000	0.0000000000	
77   	0.0000000000	0.0000000000	0.0000000000	
78   	0.0000000000	0.0000000000	0.0000000000	
79   	0.0000000000	0.0000000000	0.0000000000	
80   	0.0000000000	0.0000000000	0.0000000000	
81   	0.0000000000	0.0000000000	0.0000000000	
82   	0.0000000000	0.0000000000	0.0000000000	
83   	0.0000000000	0.0000000000	0.0000000000	
84   	0.0000000000	0.0000000000	0.0000000000	
85   	0.0000000000	0.0000000000	0.0000000000	
86   	0.0002916302	0.0000000000	0.0000000000	
87   	0.0000000000	0.0000000000	0.0000000000	
88   	0.0002916302	0.0000000000	0.0000000000	
89   	0.0000000000	0.0000000000	0.0000000000	
90   	0.0000000000	0.0000000000	0.0000000000	
91   	0.0000000000	0.0000000000	0.0000000000	
92   	0.0000000000	0.0000000000	0.0000000000	
93   	0.0000000000	0.0000000000	0.0000000000	
94   	0.0000000000	0.0000000000	0.0000000000	
95   	0.0000000000	0.0000000000	0.0000000000	
96   	0.0000000000	0.0000000000	0.0000000000	
97   	0.0000000000	0.0000000000	0.0000000000	
98   	0.0000000000	0.0000000000	0.0000000000	
99   	0.0000000000	0.0000000000	0.0000000000	
100  	0.0000000000	0.0000000000	0.0000000000	
101  	0.0005832604	0.0000000000	0.0000000000	
102  	0.0000000000	0.0000000000	0.0000000000	
103  	0.0000000000	0.0000000000	0.0000000000	
104  	0.0000000000	0.0000000000	0.0000000000	
105  	0.0000000000	0.0000000000	0.0000000000	
106  	0.0000000000	0.0000000000	0.0000000000	
107  	0.0000000000	0.0000000000	0.0000000000	
108  	0.0002916302	0.0000000000	0.0000000000	
109  	0.0002916302	0.0000000000	0.0000000000	
110  	0.0000000000	0.0000000000	0.0000000000	
111  	0.0000000000	0.0000000000	0.0000000000	
112  	0.0000000000	0.0000000000	0.0000000000	
113  	0.0002916302	0.0000000000	0.0000000000	
114  	0.0000000000	0.0000000000	0.0000000000	
115  	0.0000000000	0.0000000000	0.0000000000	
116  	0.0002916302	0.0000000000	0.0000000000	
117  	0.0002916302	0.0000000000	0.0000000000	
118  	0.0002916302	0.0000000000	0.0000000000	
119  	0.0029163021	0.0000000000	0.0000000000	
120  	0.0029163021	0.0000000000	0.0000000000	
121  	0.0034995626	0.0000000000	0.0000000000	
122  	0.0052493438	0.0000000000	0.0000000000	
123  	0.0037911928	0.0000000000	0.0000000000	
124  	0.0008748906	0.0000000000	0.0000000000	
125  	0.0017497813	0.0000000000	0.0000000000	
126  	0.0005832604	0.0000000000	0.0000000000	
127  	0.0017497813	0.0000000000	0.0000000000	
128  	0.0005832604	0.0000000000	0.0000000000	
129  	0.0017497813	0.0000000000	0.0000000000	
130  	0.0020414115	0.0000000000	0.0000000000	
131  	0.0005832604	0.0000000000	0.0000000000	
132  	0.0005832604	0.0000000000	0.0000000000	
133  	0.0026246719	0.0000000000	0.0000000000	
134  	0.0008748906	0.0000000000	0.0000000000	
135  	0.0008748906	0.0000000000	0.0000000000	
136  	0.0020414115	0.0000000000	0.0000000000	
137  	0.0020414115	0.0000000000	0.0000000000	
138  	0.0011665209	0.0000000000	0.0000000000	
139  	0.0023330417	0.0000000000	0.0000000000	
140  	0.0014581511	0.0000000000	0.0000000000	
141  	0.0017497813	0.0000000000	0.0000000000	
142  	0.0011665209	0.0000000000	0.0000000000	
143  	0.0000000000	0.0000000000	0.0000000000	
144  	0.0002916302	0.0000000000	0.0000000000	
145  	0.0002916302	0.0000000000	0.0000000000	
146  	0.0023330417	0.0000000000	0.0000000000	
147  	0.0008748906	0.0000000000	0.0000000000	
148  	0.0020414115	0.0000000000	0.0000000000	
149  	0.0014581511	0.0000000000	0.0000000000	
150  	0.0026246719	0.0000000000	0.0000000000	
151  	0.0040828230	0.0000000000	0.0000000000	
152  	0.0029163021	0.0000000000	0.0000000000	
153  	0.0040828230	0.0000000000	0.0000000000	
154  	0.0081656460	0.0000000000	0.0000000000	
155  	0.0029163021	0.0000000000	0.0000000000	
