Value	R           	G           	B           	
1    	0.2544629349	0.3602889769	0.0748062016	
2    	0.0472012103	0.1016080168	0.0391472868	
3    	0.0069591528	0.0065252855	0.0023255814	
4    	0.0006051437	0.0002330459	0.0007751938	
5    	0.0000000000	0.0000000000	0.0007751938	
6    	0.0006051437	0.0002330459	0.0000000000	
7    	0.0000000000	0.0002330459	0.0000000000	
8    	0.0000000000	0.0000000000	0.0003875969	
9    	0.0000000000	0.0000000000	0.0000000000	
10   	0.0000000000	0.0002330459	0.0000000000	
11   	0.0003025719	0.0000000000	0.0003875969	
12   	0.0000000000	0.0000000000	0.0007751938	
13   	0.0003025719	0.0002330459	0.0073643411	
14   	0.0000000000	0.0000000000	0.0116279070	
15   	0.0000000000	0.0000000000	0.0147286822	
16   	0.0000000000	0.0000000000	0.0240310078	
17   	0.0000000000	0.0000000000	0.0189922481	
18   	0.0000000000	0.0000000000	0.0178294574	
19   	0.0000000000	0.0004660918	0.0224806202	
20   	0.0000000000	0.0000000000	0.0368217054	
21   	0.0000000000	0.0000000000	0.0585271318	
22   	0.0000000000	0.0002330459	0.0658914729	
23   	0.0000000000	0.0000000000	0.0604651163	
24   	0.0003025719	0.0000000000	0.0693798450	
25   	0.0000000000	0.0000000000	0.0984496124	
26   	0.0000000000	0.0000000000	0.1054263566	
27   	0.0000000000	0.0002330459	0.0740310078	
28   	0.0003025719	0.0002330459	0.0655038760	
29   	0.0000000000	0.0000000000	0.0430232558	
30   	0.0000000000	0.0000000000	0.0348837209	
31   	0.0000000000	0.0000000000	0.0209302326	
32   	0.0000000000	0.0013982755	0.0131782946	
33   	0.0000000000	0.0027965509	0.0069767442	
34   	0.0000000000	0.0044278723	0.0015503876	
35   	0.0000000000	0.0065252855	0.0042635659	
36   	0.0000000000	0.0144488464	0.0015503876	
37   	0.0003025719	0.0146818923	0.0015503876	
38   	0.0000000000	0.0086226987	0.0007751938	
39   	0.0000000000	0.0109531578	0.0000000000	
40   	0.0000000000	0.0076905150	0.0000000000	
41   	0.0000000000	0.0086226987	0.0000000000	
42   	0.0000000000	0.0081566069	0.0000000000	
43   	0.0000000000	0.0114192496	0.0000000000	
44   	0.0000000000	0.0121183873	0.0000000000	
45   	0.0003025719	0.0144488464	0.0000000000	
46   	0.0000000000	0.0146818923	0.0000000000	
47   	0.0000000000	0.0104870660	0.0000000000	
48   	0.0000000000	0.0102540200	0.0000000000	
49   	0.0000000000	0.0100209741	0.0000000000	
50   	0.0000000000	0.0121183873	0.0000000000	
51   	0.0000000000	0.0102540200	0.0000000000	
52   	0.0000000000	0.0111862037	0.0000000000	
53   	0.0003025719	0.0151479842	0.0000000000	
54   	0.0000000000	0.0123514332	0.0000000000	
55   	0.0000000000	0.0114192496	0.0000000000	
56   	0.0000000000	0.0191097646	0.0000000000	
57   	0.0000000000	0.0221393615	0.0000000000	
58   	0.0000000000	0.0270333256	0.0000000000	
59   	0.0000000000	0.0293637847	0.0000000000	
60   	0.0000000000	0.0258680960	0.0000000000	
61   	0.0000000000	0.0223724074	0.0000000000	
62   	0.0000000000	0.0207410860	0.0000000000	
63   	0.0000000000	0.0174784433	0.0000000000	
