Value	R           	G           	B           	
1    	0.2494583720	0.3334998751	0.0590038314	
2    	0.0396162179	0.0884336747	0.0632183908	
3    	0.0061900340	0.0102423183	0.0068965517	
4    	0.0000000000	0.0004996253	0.0019157088	
5    	0.0003095017	0.0000000000	0.0000000000	
6    	0.0003095017	0.0004996253	0.0000000000	
7    	0.0000000000	0.0000000000	0.0003831418	
8    	0.0000000000	0.0000000000	0.0003831418	
9    	0.0000000000	0.0000000000	0.0000000000	
10   	0.0000000000	0.0000000000	0.0000000000	
11   	0.0003095017	0.0000000000	0.0000000000	
12   	0.0003095017	0.0002498126	0.0000000000	
13   	0.0000000000	0.0000000000	0.0015325670	
14   	0.0000000000	0.0000000000	0.0019157088	
15   	0.0000000000	0.0000000000	0.0034482759	
16   	0.0003095017	0.0000000000	0.0111111111	
17   	0.0000000000	0.0000000000	0.0118773946	
18   	0.0000000000	0.0000000000	0.0195402299	
19   	0.0000000000	0.0004996253	0.0180076628	
20   	0.0000000000	0.0004996253	0.0137931034	
21   	0.0003095017	0.0024981264	0.0103448276	
22   	0.0000000000	0.0017486885	0.0068965517	
23   	0.0000000000	0.0027479390	0.0057471264	
24   	0.0003095017	0.0027479390	0.0107279693	
25   	0.0000000000	0.0022483138	0.0118773946	
26   	0.0000000000	0.0017486885	0.0245210728	
27   	0.0000000000	0.0042468149	0.0333333333	
28   	0.0000000000	0.0079940045	0.0386973180	
29   	0.0000000000	0.0102423183	0.0593869732	
30   	0.0000000000	0.0049962528	0.0555555556	
31   	0.0000000000	0.0029977517	0.0406130268	
32   	0.0000000000	0.0034973770	0.0272030651	
33   	0.0000000000	0.0049962528	0.0363984674	
34   	0.0000000000	0.0017486885	0.0291187739	
35   	0.0000000000	0.0012490632	0.0268199234	
36   	0.0003095017	0.0000000000	0.0279693487	
37   	0.0000000000	0.0002498126	0.0375478927	
38   	0.0000000000	0.0004996253	0.0421455939	
39   	0.0000000000	0.0002498126	0.0413793103	
40   	0.0000000000	0.0002498126	0.0402298851	
41   	0.0000000000	0.0014988758	0.0337164751	
42   	0.0000000000	0.0014988758	0.0432950192	
43   	0.0003095017	0.0014988758	0.0413793103	
44   	0.0000000000	0.0017486885	0.0226053640	
45   	0.0000000000	0.0032475643	0.0134099617	
46   	0.0000000000	0.0064951287	0.0183908046	
47   	0.0000000000	0.0072445666	0.0045977011	
48   	0.0000000000	0.0074943792	0.0019157088	
49   	0.0000000000	0.0094928803	0.0007662835	
50   	0.0000000000	0.0059955034	0.0000000000	
51   	0.0000000000	0.0052460655	0.0000000000	
52   	0.0000000000	0.0027479390	0.0000000000	
53   	0.0000000000	0.0049962528	0.0000000000	
54   	0.0000000000	0.0054958781	0.0000000000	
55   	0.0000000000	0.0074943792	0.0000000000	
56   	0.0000000000	0.0094928803	0.0000000000	
57   	0.0000000000	0.0089932551	0.0000000000	
58   	0.0000000000	0.0097426930	0.0000000000	
59   	0.0000000000	0.0094928803	0.0000000000	
60   	0.0000000000	0.0127404447	0.0000000000	
61   	0.0003095017	0.0137396952	0.0000000000	
62   	0.0000000000	0.0094928803	0.0000000000	
63   	0.0000000000	0.0099925056	0.0000000000	
64   	0.0000000000	0.0119910067	0.0000000000	
65   	0.0000000000	0.0147389458	0.0000000000	
66   	0.0000000000	0.0117411941	0.0000000000	
67   	0.0000000000	0.0107419435	0.0000000000	
68   	0.0000000000	0.0089932551	0.0000000000	
69   	0.0003095017	0.0069947539	0.0000000000	
70   	0.0000000000	0.0104921309	0.0000000000	
71   	0.0000000000	0.0117411941	0.0000000000	
72   	0.0000000000	0.0114913815	0.0000000000	
73   	0.0000000000	0.0122408194	0.0000000000	
74   	0.0000000000	0.0127404447	0.0000000000	
75   	0.0000000000	0.0172370722	0.0000000000	
76   	0.0000000000	0.0132400699	0.0000000000	
77   	0.0000000000	0.0147389458	0.0000000000	
78   	0.0000000000	0.0142393205	0.0000000000	
79   	0.0000000000	0.0114913815	0.0000000000	
80   	0.0000000000	0.0154883837	0.0000000000	
81   	0.0003095017	0.0149887584	0.0000000000	
82   	0.0000000000	0.0107419435	0.0000000000	
83   	0.0000000000	0.0104921309	0.0000000000	
84   	0.0000000000	0.0082438171	0.0000000000	
85   	0.0000000000	0.0067449413	0.0000000000	
86   	0.0000000000	0.0084936298	0.0000000000	
87   	0.0000000000	0.0059955034	0.0000000000	
88   	0.0000000000	0.0092430677	0.0000000000	
89   	0.0000000000	0.0084936298	0.0000000000	
90   	0.0000000000	0.0064951287	0.0000000000	
91   	0.0000000000	0.0067449413	0.0000000000	
92   	0.0000000000	0.0042468149	0.0000000000	
93   	0.0000000000	0.0037471896	0.0000000000	
94   	0.0000000000	0.0057456907	0.0000000000	
95   	0.0003095017	0.0077441919	0.0000000000	
96   	0.0000000000	0.0052460655	0.0000000000	
97   	0.0000000000	0.0034973770	0.0000000000	
98   	0.0000000000	0.0042468149	0.0000000000	
99   	0.0000000000	0.0044966275	0.0000000000	
100  	0.0000000000	0.0024981264	0.0000000000	
101  	0.0003095017	0.0007494379	0.0000000000	
102  	0.0000000000	0.0024981264	0.0000000000	
103  	0.0000000000	0.0007494379	0.0000000000	
104  	0.0000000000	0.0000000000	0.0000000000	
105  	0.0000000000	0.0000000000	0.0000000000	
106  	0.0000000000	0.0000000000	0.0000000000	
107  	0.0000000000	0.0000000000	0.0000000000	
108  	0.0000000000	0.0000000000	0.0000000000	
109  	0.0000000000	0.0000000000	0.0000000000	
110  	0.0000000000	0.0000000000	0.0000000000	
111  	0.0000000000	0.0000000000	0.0000000000	
112  	0.0000000000	0.0000000000	0.0000000000	
113  	0.0003095017	0.0000000000	0.0000000000	
114  	0.0000000000	0.0000000000	0.0000000000	
115  	0.0003095017	0.0000000000	0.0000000000	
116  	0.0000000000	0.0000000000	0.0000000000	
117  	0.0000000000	0.0000000000	0.0000000000	
118  	0.0000000000	0.0000000000	0.0000000000	
119  	0.0000000000	0.0000000000	0.0000000000	
120  	0.0000000000	0.0000000000	0.0000000000	
121  	0.0000000000	0.0000000000	0.0000000000	
122  	0.0000000000	0.0000000000	0.0000000000	
123  	0.0000000000	0.0000000000	0.0000000000	
124  	0.0000000000	0.0000000000	0.0000000000	
125  	0.0000000000	0.0000000000	0.0000000000	
126  	0.0003095017	0.0000000000	0.0000000000	
127  	0.0000000000	0.0000000000	0.0000000000	
128  	0.0000000000	0.0000000000	0.0000000000	
129  	0.0000000000	0.0000000000	0.0000000000	
130  	0.0000000000	0.0000000000	0.0000000000	
131  	0.0000000000	0.0000000000	0.0000000000	
132  	0.0000000000	0.0000000000	0.0000000000	
133  	0.0000000000	0.0000000000	0.0000000000	
134  	0.0003095017	0.0000000000	0.0000000000	
135  	0.0006190034	0.0000000000	0.0000000000	
136  	0.0003095017	0.0000000000	0.0000000000	
137  	0.0006190034	0.0000000000	0.0000000000	
138  	0.0003095017	0.0000000000	0.0000000000	
139  	0.0021665119	0.0000000000	0.0000000000	
140  	0.0012380068	0.0000000000	0.0000000000	
141  	0.0015475085	0.0000000000	0.0000000000	
142  	0.0003095017	0.0000000000	0.0000000000	
143  	0.0006190034	0.0000000000	0.0000000000	
144  	0.0009285051	0.0000000000	0.0000000000	
145  	0.0018570102	0.0000000000	0.0000000000	
146  	0.0009285051	0.0000000000	0.0000000000	
147  	0.0024760136	0.0000000000	0.0000000000	
148  	0.0027855153	0.0000000000	0.0000000000	
149  	0.0024760136	0.0000000000	0.0000000000	
150  	0.0015475085	0.0000000000	0.0000000000	
151  	0.0009285051	0.0000000000	0.0000000000	
152  	0.0034045187	0.0000000000	0.0000000000	
153  	0.0040235221	0.0000000000	0.0000000000	
154  	0.0006190034	0.0000000000	0.0000000000	
155  	0.0021665119	0.0000000000	0.0000000000	
156  	0.0024760136	0.0000000000	0.0000000000	
157  	0.0018570102	0.0000000000	0.0000000000	
