Value	R           	G           	B           	
1    	0.2596817772	0.3473709834	0.0833019224	
2    	0.0495346743	0.0903115871	0.0505088579	
3    	0.0054037826	0.0063291139	0.0056539766	
4    	0.0000000000	0.0007302824	0.0011307953	
5    	0.0003002101	0.0000000000	0.0003769318	
6    	0.0003002101	0.0002434275	0.0000000000	
7    	0.0000000000	0.0000000000	0.0003769318	
8    	0.0000000000	0.0002434275	0.0003769318	
9    	0.0000000000	0.0002434275	0.0003769318	
10   	0.0000000000	0.0000000000	0.0000000000	
11   	0.0000000000	0.0000000000	0.0000000000	
12   	0.0003002101	0.0000000000	0.0000000000	
13   	0.0003002101	0.0004868549	0.0007538636	
14   	0.0000000000	0.0000000000	0.0000000000	
15   	0.0000000000	0.0000000000	0.0000000000	
16   	0.0000000000	0.0000000000	0.0000000000	
17   	0.0000000000	0.0000000000	0.0000000000	
18   	0.0000000000	0.0000000000	0.0000000000	
19   	0.0000000000	0.0002434275	0.0003769318	
20   	0.0000000000	0.0000000000	0.0003769318	
21   	0.0000000000	0.0000000000	0.0011307953	
22   	0.0000000000	0.0002434275	0.0026385224	
23   	0.0000000000	0.0000000000	0.0052770449	
24   	0.0006004203	0.0000000000	0.0094232944	
25   	0.0000000000	0.0000000000	0.0297776103	
26   	0.0000000000	0.0000000000	0.0599321523	
27   	0.0000000000	0.0002434275	0.0542781757	
28   	0.0000000000	0.0002434275	0.0542781757	
29   	0.0000000000	0.0000000000	0.0429702224	
30   	0.0000000000	0.0012171373	0.0407086317	
31   	0.0000000000	0.0021908471	0.0452318130	
32   	0.0000000000	0.0031645570	0.0516396532	
33   	0.0000000000	0.0038948393	0.0614398794	
34   	0.0000000000	0.0048685492	0.0716170373	
35   	0.0000000000	0.0034079844	0.0844327177	
36   	0.0000000000	0.0055988315	0.0750094233	
37   	0.0000000000	0.0046251217	0.0723709009	
38   	0.0003002101	0.0129016553	0.0482472672	
39   	0.0000000000	0.0109542356	0.0278929514	
40   	0.0000000000	0.0136319377	0.0101771579	
41   	0.0000000000	0.0163096397	0.0060309084	
42   	0.0003002101	0.0141187926	0.0015077271	
43   	0.0000000000	0.0153359299	0.0000000000	
44   	0.0000000000	0.0090068160	0.0000000000	
45   	0.0000000000	0.0114410906	0.0000000000	
46   	0.0000000000	0.0094936709	0.0000000000	
47   	0.0000000000	0.0143622201	0.0000000000	
48   	0.0000000000	0.0111976631	0.0000000000	
49   	0.0000000000	0.0146056475	0.0000000000	
50   	0.0000000000	0.0187439143	0.0000000000	
51   	0.0000000000	0.0202044791	0.0000000000	
52   	0.0000000000	0.0231256086	0.0000000000	
53   	0.0000000000	0.0209347614	0.0000000000	
54   	0.0000000000	0.0270204479	0.0000000000	
55   	0.0000000000	0.0272638754	0.0000000000	
56   	0.0003002101	0.0185004869	0.0000000000	
57   	0.0000000000	0.0180136319	0.0000000000	
58   	0.0000000000	0.0194741967	0.0000000000	
59   	0.0000000000	0.0228821811	0.0000000000	
60   	0.0000000000	0.0209347614	0.0000000000	
61   	0.0000000000	0.0233690360	0.0000000000	
62   	0.0000000000	0.0136319377	0.0000000000	
63   	0.0000000000	0.0153359299	0.0000000000	
64   	0.0003002101	0.0146056475	0.0000000000	
65   	0.0000000000	0.0170399221	0.0000000000	
66   	0.0000000000	0.0146056475	0.0000000000	
67   	0.0000000000	0.0104673807	0.0000000000	
68   	0.0000000000	0.0104673807	0.0000000000	
69   	0.0000000000	0.0070593963	0.0000000000	
70   	0.0000000000	0.0041382668	0.0000000000	
71   	0.0000000000	0.0021908471	0.0000000000	
72   	0.0000000000	0.0004868549	0.0000000000	
73   	0.0000000000	0.0000000000	0.0000000000	
74   	0.0000000000	0.0000000000	0.0000000000	
75   	0.0000000000	0.0000000000	0.0000000000	
76   	0.0003002101	0.0000000000	0.0000000000	
77   	0.0000000000	0.0000000000	0.0000000000	
78   	0.0000000000	0.0000000000	0.0000000000	
79   	0.0000000000	0.0000000000	0.0000000000	
80   	0.0000000000	0.0000000000	0.0000000000	
81   	0.0000000000	0.0000000000	0.0000000000	
82   	0.0000000000	0.0000000000	0.0000000000	
83   	0.0003002101	0.0000000000	0.0000000000	
84   	0.0000000000	0.0000000000	0.0000000000	
85   	0.0000000000	0.0000000000	0.0000000000	
86   	0.0000000000	0.0000000000	0.0000000000	
87   	0.0000000000	0.0000000000	0.0000000000	
88   	0.0000000000	0.0000000000	0.0000000000	
89   	0.0000000000	0.0000000000	0.0000000000	
90   	0.0000000000	0.0000000000	0.0000000000	
91   	0.0003002101	0.0000000000	0.0000000000	
92   	0.0000000000	0.0000000000	0.0000000000	
93   	0.0000000000	0.0000000000	0.0000000000	
94   	0.0000000000	0.0000000000	0.0000000000	
95   	0.0000000000	0.0000000000	0.0000000000	
96   	0.0000000000	0.0000000000	0.0000000000	
97   	0.0000000000	0.0000000000	0.0000000000	
98   	0.0000000000	0.0000000000	0.0000000000	
99   	0.0000000000	0.0000000000	0.0000000000	
100  	0.0003002101	0.0000000000	0.0000000000	
101  	0.0003002101	0.0000000000	0.0000000000	
102  	0.0000000000	0.0000000000	0.0000000000	
103  	0.0000000000	0.0000000000	0.0000000000	
104  	0.0000000000	0.0000000000	0.0000000000	
105  	0.0000000000	0.0000000000	0.0000000000	
106  	0.0000000000	0.0000000000	0.0000000000	
107  	0.0003002101	0.0000000000	0.0000000000	
108  	0.0000000000	0.0000000000	0.0000000000	
109  	0.0000000000	0.0000000000	0.0000000000	
110  	0.0003002101	0.0000000000	0.0000000000	
111  	0.0018012609	0.0000000000	0.0000000000	
112  	0.0024016812	0.0000000000	0.0000000000	
113  	0.0027018913	0.0000000000	0.0000000000	
114  	0.0033023116	0.0000000000	0.0000000000	
115  	0.0072050435	0.0000000000	0.0000000000	
116  	0.0072050435	0.0000000000	0.0000000000	
117  	0.0042029421	0.0000000000	0.0000000000	
118  	0.0057039928	0.0000000000	0.0000000000	
119  	0.0036025218	0.0000000000	0.0000000000	
120  	0.0021014710	0.0000000000	0.0000000000	
121  	0.0024016812	0.0000000000	0.0000000000	
122  	0.0033023116	0.0000000000	0.0000000000	
123  	0.0021014710	0.0000000000	0.0000000000	
124  	0.0030021015	0.0000000000	0.0000000000	
125  	0.0018012609	0.0000000000	0.0000000000	
126  	0.0027018913	0.0000000000	0.0000000000	
127  	0.0060042029	0.0000000000	0.0000000000	
128  	0.0057039928	0.0000000000	0.0000000000	
129  	0.0042029421	0.0000000000	0.0000000000	
130  	0.0033023116	0.0000000000	0.0000000000	
131  	0.0012008406	0.0000000000	0.0000000000	
132  	0.0018012609	0.0000000000	0.0000000000	
133  	0.0021014710	0.0000000000	0.0000000000	
134  	0.0015010507	0.0000000000	0.0000000000	
135  	0.0018012609	0.0000000000	0.0000000000	
136  	0.0030021015	0.0000000000	0.0000000000	
137  	0.0021014710	0.0000000000	0.0000000000	
138  	0.0000000000	0.0000000000	0.0000000000	
139  	0.0012008406	0.0000000000	0.0000000000	
140  	0.0006004203	0.0000000000	0.0000000000	
141  	0.0012008406	0.0000000000	0.0000000000	
142  	0.0033023116	0.0000000000	0.0000000000	
143  	0.0045031522	0.0000000000	0.0000000000	
144  	0.0021014710	0.0000000000	0.0000000000	
145  	0.0027018913	0.0000000000	0.0000000000	
146  	0.0069048334	0.0000000000	0.0000000000	
147  	0.0051035725	0.0000000000	0.0000000000	
148  	0.0036025218	0.0000000000	0.0000000000	
149  	0.0045031522	0.0000000000	0.0000000000	
150  	0.0051035725	0.0000000000	0.0000000000	
151  	0.0033023116	0.0000000000	0.0000000000	
152  	0.0006004203	0.0000000000	0.0000000000	
153  	0.0021014710	0.0000000000	0.0000000000	
154  	0.0015010507	0.0000000000	0.0000000000	
155  	0.0012008406	0.0000000000	0.0000000000	
156  	0.0018012609	0.0000000000	0.0000000000	
157  	0.0009006304	0.0000000000	0.0000000000	
158  	0.0009006304	0.0000000000	0.0000000000	
159  	0.0003002101	0.0000000000	0.0000000000	
160  	0.0045031522	0.0000000000	0.0000000000	
161  	0.0003002101	0.0000000000	0.0000000000	
162  	0.0018012609	0.0000000000	0.0000000000	
163  	0.0006004203	0.0000000000	0.0000000000	
164  	0.0006004203	0.0000000000	0.0000000000	
165  	0.0030021015	0.0000000000	0.0000000000	
166  	0.0048033624	0.0000000000	0.0000000000	
167  	0.0045031522	0.0000000000	0.0000000000	
168  	0.0051035725	0.0000000000	0.0000000000	
169  	0.0042029421	0.0000000000	0.0000000000	
170  	0.0063044131	0.0000000000	0.0000000000	
171  	0.0036025218	0.0000000000	0.0000000000	
172  	0.0036025218	0.0000000000	0.0000000000	
173  	0.0030021015	0.0000000000	0.0000000000	
174  	0.0033023116	0.0000000000	0.0000000000	
175  	0.0021014710	0.0000000000	0.0000000000	
176  	0.0036025218	0.0000000000	0.0000000000	
177  	0.0051035725	0.0000000000	0.0000000000	
178  	0.0054037826	0.0000000000	0.0000000000	
179  	0.0072050435	0.0000000000	0.0000000000	
180  	0.0057039928	0.0000000000	0.0000000000	
181  	0.0045031522	0.0000000000	0.0000000000	
182  	0.0051035725	0.0000000000	0.0000000000	
183  	0.0054037826	0.0000000000	0.0000000000	
184  	0.0066046232	0.0000000000	0.0000000000	
185  	0.0096067247	0.0000000000	0.0000000000	
