Value	R           	G           	B           	
1    	0.2605612999	0.3666514181	0.0979653353	
2    	0.0511078287	0.1056724611	0.0376789751	
3    	0.0103397341	0.0057182068	0.0067822155	
4    	0.0020679468	0.0002287283	0.0000000000	
5    	0.0011816839	0.0004574565	0.0003767898	
6    	0.0000000000	0.0002287283	0.0000000000	
7    	0.0000000000	0.0002287283	0.0000000000	
8    	0.0002954210	0.0000000000	0.0000000000	
9    	0.0002954210	0.0000000000	0.0000000000	
10   	0.0000000000	0.0002287283	0.0000000000	
11   	0.0000000000	0.0002287283	0.0003767898	
12   	0.0000000000	0.0000000000	0.0003767898	
13   	0.0000000000	0.0000000000	0.0000000000	
14   	0.0002954210	0.0000000000	0.0000000000	
15   	0.0000000000	0.0000000000	0.0000000000	
16   	0.0002954210	0.0000000000	0.0000000000	
17   	0.0000000000	0.0002287283	0.0003767898	
18   	0.0000000000	0.0000000000	0.0000000000	
19   	0.0000000000	0.0000000000	0.0003767898	
20   	0.0000000000	0.0000000000	0.0000000000	
21   	0.0000000000	0.0002287283	0.0000000000	
22   	0.0000000000	0.0000000000	0.0018839488	
23   	0.0000000000	0.0000000000	0.0060286360	
24   	0.0002954210	0.0002287283	0.0120572720	
25   	0.0000000000	0.0000000000	0.0188394876	
26   	0.0002954210	0.0000000000	0.0199698568	
27   	0.0000000000	0.0002287283	0.0218538056	
28   	0.0000000000	0.0000000000	0.0226073851	
29   	0.0000000000	0.0000000000	0.0248681236	
30   	0.0000000000	0.0000000000	0.0275056518	
31   	0.0000000000	0.0000000000	0.0327807084	
32   	0.0000000000	0.0002287283	0.0331574981	
33   	0.0000000000	0.0002287283	0.0346646571	
34   	0.0000000000	0.0004574565	0.0497362472	
35   	0.0000000000	0.0022872827	0.0542577242	
36   	0.0000000000	0.0020585544	0.0425772419	
37   	0.0000000000	0.0027447392	0.0474755087	
38   	0.0000000000	0.0029734675	0.0470987189	
39   	0.0000000000	0.0027447392	0.0519969857	
40   	0.0000000000	0.0016010979	0.0519969857	
41   	0.0002954210	0.0020585544	0.0542577242	
42   	0.0000000000	0.0045745654	0.0697061040	
43   	0.0000000000	0.0057182068	0.0455915599	
44   	0.0000000000	0.0034309241	0.0305199699	
45   	0.0000000000	0.0054894785	0.0203466466	
46   	0.0000000000	0.0089204026	0.0131876413	
47   	0.0000000000	0.0100640439	0.0071590053	
48   	0.0002954210	0.0070905764	0.0056518463	
49   	0.0000000000	0.0057182068	0.0045214770	
50   	0.0000000000	0.0093778591	0.0015071590	
51   	0.0000000000	0.0052607502	0.0007535795	
52   	0.0000000000	0.0045745654	0.0007535795	
53   	0.0000000000	0.0059469350	0.0000000000	
54   	0.0000000000	0.0082342177	0.0000000000	
55   	0.0000000000	0.0080054895	0.0000000000	
56   	0.0000000000	0.0038883806	0.0000000000	
57   	0.0000000000	0.0043458371	0.0000000000	
58   	0.0000000000	0.0034309241	0.0000000000	
59   	0.0002954210	0.0048032937	0.0000000000	
60   	0.0000000000	0.0057182068	0.0000000000	
61   	0.0000000000	0.0073193047	0.0000000000	
62   	0.0000000000	0.0105215005	0.0000000000	
63   	0.0000000000	0.0116651418	0.0000000000	
64   	0.0000000000	0.0130375114	0.0000000000	
65   	0.0000000000	0.0144098811	0.0000000000	
66   	0.0000000000	0.0203568161	0.0000000000	
67   	0.0000000000	0.0171546203	0.0000000000	
68   	0.0000000000	0.0194419030	0.0000000000	
69   	0.0000000000	0.0208142726	0.0000000000	
70   	0.0000000000	0.0192131747	0.0000000000	
71   	0.0000000000	0.0194419030	0.0000000000	
72   	0.0000000000	0.0105215005	0.0000000000	
73   	0.0000000000	0.0107502287	0.0000000000	
74   	0.0000000000	0.0141811528	0.0000000000	
